,Tic,Date,Elapsed_Days,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS
548,FC,2016-07-07,91.0,10Q,-0.08597837164390132,-0.1646283908337537,0.057600778776698,-0.04887666063900964,-0.16780763471183158,0.0,-0.06813972011065306,0.16333565590562715,0.059465735703754574,-0.037360033789729075,0.039269193794498225,-0.023496319537090415,0.03404109216104789,-0.0381663686511009,-0.029064716618117936,-0.0446918121345351,0.06706713163240963,-0.05603554060154936,0.033940690420055875,0.04061512300157022,-0.03258197919799166,-0.07648887363653079,-0.09239965961831276,0.07549476912166975,0.032878153965696155,0.06203708696753907,-0.18525520434781684,-0.0010458607223982064,-0.013040680889763373,0.0,-0.0388346915971618,-0.07295987272662385,-0.058676384137730464,0.4219877767514042,0.023065232164239946,-0.01608207616507018,-0.08012969588276175,-0.07060906509808973
549,FCSC,2006-03-14,,10K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,FCSC,2006-05-10,57.0,10Q,-0.007664522742489077,-1.0068854636328686,-0.08786450111606847,0.08364523313348671,-0.1337243516228308,0.0,4.590139082270754,-0.11788034659141167,-0.03767588449121262,0.1306978392722301,-0.1305548246549446,0.1453122512300712,-0.03626810414684467,0.10259653274449287,-0.018271173624079262,0.19361317463812333,0.6289697167233259,-0.046644890664838234,0.1065123522619893,-0.08398027431914235,0.21527514636243839,-0.4060190767719931,0.35259590146491004,0.029591879827423284,0.720527258521663,-0.19946213873595742,0.12343243233890411,-0.34985223109573127,-0.34804693820678645,0.0,-0.02580451905265657,0.02270755454825002,0.3061042168712229,-0.6376909792967194,-0.3987496966437425,-0.07542832592034832,0.28162980106674274,0.23392285230978116
552,FCSC,2006-08-09,91.0,10Q,0.20172010408879726,-0.011647694030724187,0.11193152320289246,0.08038172106890595,-0.07018408735421977,0.34509344654272184,-3.3998128334320117,0.20071861259607549,-0.03689261641081154,0.05078824978821883,-0.008910141290239704,0.05557718440423043,-0.06469015136738077,0.020915426320764596,-0.15825806939324694,-0.0220065526905161,0.12370384056809092,-0.11821794007083586,0.022481077378254888,0.09862685808476546,-0.009961931458611017,0.21426333119969598,0.04464391030223247,0.04341385354493266,-0.28097038639932514,0.03495214459965057,0.07420036054050205,0.11267505203515582,-0.09830026585224094,0.0,-0.04076041344396464,0.13808237861835915,-0.16214403663804777,-0.14468782728683927,0.28847928091845554,-0.07738362973954105,-0.1418614690453135,0.4231105052449726
554,FCSC,2006-11-08,91.0,10Q,0.07306992865207329,-0.22733731173628846,0.030053795494412006,0.1265456818620272,-0.023696193634837104,0.6246035231542477,0.09261601228807192,-0.07253862975974013,-0.007869694311869346,0.007641623593441893,-0.03065845148313051,0.008408407602448986,0.0207547319834247,0.006221378253217225,-0.02417289812105672,0.030251176937323265,0.007571159483554801,0.0034470464115308186,0.013907340440819094,-0.08489838843864295,0.07185337892820276,-0.03652714404456159,-0.0029500762462695285,0.14584710122113376,0.11761645847782631,-0.015631017097042843,-0.5286376921207426,-0.18932213231964967,-0.029591037179322766,0.0,0.05104077840417387,-0.2111952523899412,-0.2784989128019145,0.03343123058522224,0.5072553097269146,0.0211756956550323,-0.03565480905228302,0.07699535898311072
556,FCSC,2007-03-19,131.0,10K,0.3035859596898218,0.11386071670047304,-0.13312914281694255,-0.1887628024215554,-0.23256996942467367,-0.9696969696969696,-1.5976262119692413,0.251334801700841,0.050334888666359046,-0.037934991034199395,0.13115695371242508,-0.03094329305534438,0.2071166613046369,-0.09821170966142467,0.03463203706027418,-0.18720072571161062,-0.13069886188412883,0.13799327882541523,-0.24258635330347816,0.06731393565486343,-0.24572680070229225,0.7067429336727318,-0.03081902109428669,-0.7189949279771781,0.3933196331318001,0.23454854203434694,0.08691098185593438,-0.7237612255702052,0.7685556061261521,0.0,-0.12642770411957083,-0.17754602879471992,-0.4276183525847982,0.14909519391295278,0.28604286272818213,-0.09690110681677033,-0.35210996483288115,-0.8352066532597139
557,FCSC,2007-05-10,52.0,10Q,-0.24326488332585605,-0.6405215302796361,-0.07033179821406665,0.023505535286015844,0.2497287103846012,0.7996381727725009,6.102872516804145,-0.4736852449091957,-0.011105735836918762,0.09926240866065306,-0.15814553089484085,0.09712809751925489,-0.17203344974686519,0.10614617645625457,0.08998120156472833,0.1390850333093816,-0.08455161316774196,-0.09326760564459313,0.4266295015263622,-0.039274539391941476,0.04696787709459194,-0.692505207581213,-0.1512767054812474,0.26379669869441225,-0.40202968189373367,-0.32618062858297614,-0.12132537796872489,0.0599568507702527,-0.30404289227143466,0.0,0.2288514434422948,-0.10708134762298216,0.26722453356606335,0.06501404819607193,-1.015881040976025,0.01205618281827514,0.3215062602715145,0.5763696672210862
559,FCSC,2007-08-08,90.0,10Q,0.29536270835156053,0.17446962916374353,0.04505496110982643,0.222211755675784,0.03203150378872699,-0.10497681036397499,-3.9821985012404357,0.09940806450652206,-0.0035135293728113526,0.07880089657165879,-0.04219415730726028,0.0842578128124567,-0.09374670574645205,0.0754590753570572,-0.11093383742059149,0.05667049261671653,0.6460654475256776,-0.0691062434631462,0.10066757178830898,0.010230440476533542,0.04928317867121301,-0.3783465905092417,0.22747121983727903,-0.12911870964999161,-0.15257580963500905,-0.03389650275255396,0.7668614057134787,0.5905463180261754,-0.18381888302214267,0.0,-0.0238688591475662,-0.010772558611199856,0.05412395070502707,-0.10688981303489209,0.22730642951450664,0.08284184148484597,-0.05663047162953705,0.351182433399158
561,FCSC,2007-11-05,89.0,10Q,0.1004601572550079,-0.07055824684879886,0.05910837096765187,0.14795208650118252,0.0880038431917165,0.09466839929692628,-1.6043141625239268,0.018743443622893263,0.04162443653186587,0.07847651715893944,0.039193097734906424,0.0772695815705664,-0.016424038679479724,0.06349479251063483,0.00620951409874948,0.010795921518846896,0.08284886254507806,0.013403965663157713,0.0441716330666988,0.018200725742055446,0.12406037566378669,0.05751288273750765,-0.031526618979643484,0.15618556411156415,0.09410883494011346,0.12665822791908188,-0.012981944141802426,-0.21428567294665002,0.06503696308283669,0.0,0.07735250154612161,0.10163145389743511,0.07844840643040119,-0.10482797965684909,0.19218801906826655,-0.017087293574155504,0.02867741370175647,-0.6237059885245718
563,FCSC,2008-03-07,123.0,10K,-0.07200418202531988,-0.2595021646152301,-0.09017496873038022,0.43990866245708915,-0.05081742938230893,1.4394757850956819,-0.13344313882528253,0.13483729623436647,-0.02206962304239135,-0.041041382361684864,0.092395634494709,-0.14285404597139473,0.08695385491825236,0.06120882164313968,-0.007728199196433083,0.11836708175269894,0.2417954210000064,-0.022903049184654578,0.185386890752109,0.10697265621305763,-0.2666654999106598,0.3638355461161078,-0.0957458662803563,0.0017281348529344376,0.27108889561691907,-0.19004386878288615,0.07709111830751025,1.0155893407952743,1.2247093229900603,1.0,-0.2559775462785101,-0.022083094189048413,0.1115730918108021,-0.037110039033314446,-0.20194813403498046,-0.03708368426295472,-0.07941349708950207,-0.023684616319079477
564,FCSC,2008-05-09,63.0,10Q,0.026982983427717988,0.03926775197513854,0.24641640051443103,-0.9290714321725015,-0.012170348020360766,0.9150041886956424,0.8358103716886867,-0.11143216625517527,0.020063660602722466,0.003039472979151192,-0.0625274649237949,0.07488254740836076,-0.18085422282024288,-0.005405330424536503,-0.027694024675510964,0.05307010610248808,0.5401119301392567,0.019480709501317972,-0.12007859930639486,-0.08204529389016246,0.2530506561681434,-0.22692060432573902,0.1872681155587803,0.06377989959687436,-0.13230378008555999,0.18828911719335728,0.07652506935762271,-1.265850107723633,-0.9298974899065304,-1.0,0.20270691945954744,0.17649299862528478,0.25362098467534455,0.3284593431086882,-0.039837691895178606,0.02521022445610155,0.2895558097156744,0.04927442831865414
565,FCSC,2008-07-30,82.0,10Q,-0.0004740413674864108,-0.12363782115515642,-0.007340220050426005,0.19394433589191318,0.1037045170415607,-0.3332781905390023,0.05806435399026455,-0.05587955376212628,0.012768746064401704,0.033671027548890065,-0.022911096696597077,0.060093981541923025,0.009805132250509385,0.091296065072064,-0.041606915334221006,0.02080417197226425,-0.1293966974857157,-0.08685070865944555,-0.011171105129621495,0.13543250877710322,0.050922335562226695,-0.09819142984887241,0.10427570152480303,-0.055231170641384275,-0.07490837964806096,-0.02440814585937867,-0.03238130939804762,0.023886796712554004,0.05072232666547927,0.0,0.06610549647556718,-0.019990411463101432,-0.3738736934559723,-0.23584324581282168,0.08775682351954539,-0.03949240485121641,-0.11863942458573318,-0.018331559414336285
566,FCSC,2008-11-06,99.0,10Q,0.07976679160252909,-0.024164192590680256,0.0029011471015338852,0.03977394270595713,-0.04321335996186537,-1.123106109500843,-0.14838930435297115,-0.02107273401812204,0.03343993819306745,-0.025690465870735757,0.05031808371299784,-0.03194315462865438,-0.0067308384774688035,0.07741938685429872,-0.032560670677457826,0.03980587917121858,-0.009654367299036792,0.01085918581628742,-0.08418171102749061,-0.014784091597657811,-0.009967066572252437,0.07382071618809571,-0.04912961148467465,0.08662054040453093,-0.19668043114961808,0.00038309191376095786,-0.06392562937907775,-0.15107845880926862,0.3668564586835721,0.0,0.011171324380676362,0.04159120001842487,0.06994534230059113,-0.004928312997318773,0.0975849924498704,-0.07762951463523082,-0.10621170224725762,0.014419292827589913
